lambda,mean_counts
7.876579868366222,26.913408
7.878201842311171,6.0005445
7.8798159041880975,2.3126702
7.88144579020107,10.500739
7.883059852077995,9.423531
7.884681826022945,7.3893957
7.886303799967894,23.251177
7.887917861844819,1.538532
7.889547747857793,26.189991
7.891161809734719,2.7501824
7.892783783679668,8.429147
7.894405757624616,6.8339934
7.896019819501541,2.5627313
7.897649705514514,12.050957
7.8992637673914405,0.0
7.900885741336389,3.0835085
7.90250771528134,0.0
7.904121777158264,7.1670074
7.9057516631712375,0.0
7.907365725048162,23.547853
7.908987698993112,15.001209
7.910609672938062,0.0
7.912223734814987,1.1245706
7.91385362082796,5.1045427
7.915467682704885,1.5182676
7.917089656649836,2.069857
7.918711630594784,5.875354
7.9203256924717085,6.223721
7.921955578484683,19.043255
7.923569640361608,4.30589
7.925191614306557,6.600539
7.926813588251505,1.7112507
7.92842765012843,13.215634
7.930057536141403,15.334383
7.93167159801833,4.375261
7.9332935719632784,2.1727135
7.934915545908229,1.4638435
7.936529607785154,0.8316908
7.938159493798127,1.0079803
7.9397735556750515,0.81994045
7.941395529620001,0.9075217
7.943017503564951,0.8760612
7.944631565441876,1.3081479
7.946261451454849,1.166767
7.947875513331775,0.9207334
7.949497487276725,1.1341524
7.951119461221673,0.75019157
7.952733523098598,1.10238
7.954363409111572,1.3207865
7.955977470988497,1.3145986
7.957599444933445,1.1622053
7.959221418878395,0.9446366
7.960835480755319,1.0953336
7.962465366768294,1.1142821
7.964079428645219,1.0478117
7.9657014025901685,1.208189
7.967323376535118,0.87408453
7.968937438412043,1.2815915
7.970567324425016,1.056718
7.972181386301941,1.3479064
7.973803360246891,1.2925467
7.97542533419184,0.92237675
7.977039396068767,1.4756789
7.978669282081738,1.183694
7.980283343958664,0.9198326
7.981905317903612,1.4768734
7.983527291848562,1.2248061
7.985141353725488,1.4765505
7.986771239738461,1.1557736
7.988385301615386,1.1697328
7.990007275560336,1.1932424
7.991629249505285,1.5669934
7.9932433113822094,1.1191645
7.994873197395183,1.2942576
7.996487259272109,1.4371729
7.998109233217058,1.7654052
7.999731207162007,1.7190742
8.001345269038932,1.1753428
8.002975155051907,1.2764609
8.004589216928832,1.0821843
8.006211190873781,1.2009995
8.007833164818729,1.2543092
8.009447226695656,1.4556463
8.011077112708628,1.4835737
8.012691174585553,1.1980064
8.014313148530503,1.5673696
8.015935122475451,1.359599
8.017549184352378,1.48668
8.01917907036535,1.6416047
8.020793132242275,2.0738354
8.022415106187225,1.4937053
8.024037080132175,1.5931756
8.0256511420091,2.4479876
8.027281028022072,1.2861533
8.028895089898999,2.0332549
8.030517063843947,2.01345
8.032139037788896,1.4288573
8.033753099665823,0.9950144
8.035382985678796,1.5235698
8.03699704755572,1.1419102
8.038619021500669,1.6688895
